"Step","success","particle_TP_final_seed0/09-06_19-45 - train/stats.success_unif__MIN","particle_TP_final_seed0/09-06_19-45 - train/stats.success_unif__MAX"
"12","0.01708984375","0.01708984375","0.01708984375"
"37","0.01416015625","0.01416015625","0.01416015625"
"62","0.016168544068932533","0.016168544068932533","0.016168544068932533"
"87","0.015786876901984215","0.015786876901984215","0.015786876901984215"
"112","0.01726689748466015","0.01726689748466015","0.01726689748466015"
"137","0.017378350719809532","0.017378350719809532","0.017378350719809532"
"162","0.017982017248868942","0.017982017248868942","0.017982017248868942"
"187","0.016983017325401306","0.016983017325401306","0.016983017325401306"
"212","0.01966717094182968","0.01966717094182968","0.01966717094182968"
"237","0.01575203239917755","0.01575203239917755","0.01575203239917755"
"262","0.013719512149691582","0.013719512149691582","0.013719512149691582"
"287","0.0138390576466918","0.0138390576466918","0.0138390576466918"
"312","0.01865285076200962","0.01865285076200962","0.01865285076200962"
"337","0.016580311581492424","0.016580311581492424","0.016580311581492424"
"362","0.01672765240073204","0.01672765240073204","0.01672765240073204"
"387","0.01637612283229828","0.01637612283229828","0.01637612283229828"
"412","0.0147913359105587","0.0147913359105587","0.0147913359105587"
"437","0.020452098920941353","0.020452098920941353","0.020452098920941353"
"462","0.0219058059155941","0.0219058059155941","0.0219058059155941"
"487","0.0219058059155941","0.0219058059155941","0.0219058059155941"
"512","0.017425520345568657","0.017425520345568657","0.017425520345568657"
"537","0.011600927449762821","0.011600927449762821","0.011600927449762821"
"562","0.013341066427528858","0.013341066427528858","0.013341066427528858"
"587","0.016646848991513252","0.016646848991513252","0.016646848991513252"
"612","0.01858736015856266","0.01858736015856266","0.01858736015856266"
"637","0.01672862470149994","0.01672862470149994","0.01672862470149994"
"662","0.018709678202867508","0.018709678202867508","0.018709678202867508"
"687","0.015635622665286064","0.015635622665286064","0.015635622665286064"
"712","0.018354861065745354","0.018354861065745354","0.018354861065745354"
"737","0.01884058117866516","0.01884058117866516","0.01884058117866516"
"762","0.01587301678955555","0.01587301678955555","0.01587301678955555"
"787","0.01666666753590107","0.01666666753590107","0.01666666753590107"
"812","0.017793593928217888","0.017793593928217888","0.017793593928217888"
"837","0.019709544256329536","0.019709544256329536","0.019709544256329536"
"862","0.019709544256329536","0.019709544256329536","0.019709544256329536"
"887","0.02207792177796364","0.02207792177796364","0.02207792177796364"
"912","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"937","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"962","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"987","0.03252032399177551","0.03252032399177551","0.03252032399177551"
"1012","0.02926829271018505","0.02926829271018505","0.02926829271018505"
"1037","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"1062","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"1087","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"1112","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"1137","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"1162","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"1187","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"1212","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"1237","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"1262","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"1287","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"1312","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"1337","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"1362","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"1387","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"1412","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"1437","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"1462","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"1487","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"1512","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"1537","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"1562","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"1587","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"1612","0.00650406489148736","0.00650406489148736","0.00650406489148736"
"1637","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"1662","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"1687","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"1712","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"1737","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"1762","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"1787","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"1812","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"1837","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"1862","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"1887","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"1912","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"1937","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"1962","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"1987","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"2012","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"2037","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"2062","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"2087","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"2112","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"2137","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"2162","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"2187","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"2212","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"2237","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"2262","0.004878048785030842","0.004878048785030842","0.004878048785030842"
"2287","0.008130080997943878","0.008130080997943878","0.008130080997943878"
"2312","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"2337","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"2362","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"2387","0.02926829271018505","0.02926829271018505","0.02926829271018505"
"2412","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"2437","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"2462","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"2487","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"2512","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"2537","0.035772357136011124","0.035772357136011124","0.035772357136011124"
"2562","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"2587","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"2612","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"2637","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"2662","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"2687","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"2712","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"2737","0.017886178568005562","0.017886178568005562","0.017886178568005562"
"2762","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"2787","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"2812","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"2837","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"2862","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"2887","0.008130080997943878","0.008130080997943878","0.008130080997943878"
"2912","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"2937","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"2962","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"2987","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"3012","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"3037","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"3062","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"3087","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"3112","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"3137","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"3162","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"3187","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"3212","0.01300812978297472","0.01300812978297472","0.01300812978297472"
"3237","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"3262","0.021138211712241173","0.021138211712241173","0.021138211712241173"
"3287","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"3312","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"3337","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"3362","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"3387","0.014634146355092525","0.014634146355092525","0.014634146355092525"
"3412","0.016260161995887756","0.016260161995887756","0.016260161995887756"
"3437","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"3462","0.00650406489148736","0.00650406489148736","0.00650406489148736"
"3487","0.011382113210856915","0.011382113210856915","0.011382113210856915"
"3512","0.009756097570061684","0.009756097570061684","0.009756097570061684"
"3537","0.024390242993831635","0.024390242993831635","0.024390242993831635"
"3562","0.02601625956594944","0.02601625956594944","0.02601625956594944"
"3587","0.019512195140123367","0.019512195140123367","0.019512195140123367"
"3612","0.02276422642171383","0.02276422642171383","0.02276422642171383"
"3637","0.05528455227613449","0.05528455227613449","0.05528455227613449"
"3662","0.07967479526996613","0.07967479526996613","0.07967479526996613"
"3687","0.09268292784690857","0.09268292784690857","0.09268292784690857"
"3712","0.09430894255638123","0.09430894255638123","0.09430894255638123"
"3737","0.08617886155843735","0.08617886155843735","0.08617886155843735"
"3762","0.13983739912509918","0.13983739912509918","0.13983739912509918"
"3787","0.1837398260831833","0.1837398260831833","0.1837398260831833"
"3812","0.1902438998222351","0.1902438998222351","0.1902438998222351"
"3837","0.2130081206560135","0.2130081206560135","0.2130081206560135"
"3862","0.20325203239917755","0.20325203239917755","0.20325203239917755"
"3887","0.28780487179756165","0.28780487179756165","0.28780487179756165"
"3912","0.22926828265190125","0.22926828265190125","0.22926828265190125"
"3937","0.27642276883125305","0.27642276883125305","0.27642276883125305"
"3962","0.28780487179756165","0.28780487179756165","0.28780487179756165"
"3987","0.36422762274742126","0.36422762274742126","0.36422762274742126"
"4012","0.3593495786190033","0.3593495786190033","0.3593495786190033"
"4037","0.3918699026107788","0.3918699026107788","0.3918699026107788"
"4062","0.3658536374568939","0.3658536374568939","0.3658536374568939"
"4087","0.35284551978111267","0.35284551978111267","0.35284551978111267"
"4112","0.43252032995224","0.43252032995224","0.43252032995224"
"4137","0.491056889295578","0.491056889295578","0.491056889295578"
"4162","0.562601625919342","0.562601625919342","0.562601625919342"
"4187","0.6032519936561584","0.6032519936561584","0.6032519936561584"
"4212","0.6308943033218384","0.6308943033218384","0.6308943033218384"
"4237","0.5918698906898499","0.5918698906898499","0.5918698906898499"
"4262","0.6227642297744751","0.6227642297744751","0.6227642297744751"
"4287","0.6536585092544556","0.6536585092544556","0.6536585092544556"
"4312","0.6634145975112915","0.6634145975112915","0.6634145975112915"
"4337","0.6682926416397095","0.6682926416397095","0.6682926416397095"
"4362","0.7382113933563232","0.7382113933563232","0.7382113933563232"
"4387","0.7902438640594482","0.7902438640594482","0.7902438640594482"
"4412","0.7902438640594482","0.7902438640594482","0.7902438640594482"
"4437","0.772357702255249","0.772357702255249","0.772357702255249"
"4462","0.7999999523162842","0.7999999523162842","0.7999999523162842"
"4487","0.8178861737251282","0.8178861737251282","0.8178861737251282"
"4512","0.8455284237861633","0.8455284237861633","0.8455284237861633"
"4537","0.8536584973335266","0.8536584973335266","0.8536584973335266"
"4562","0.8504064679145813","0.8504064679145813","0.8504064679145813"
"4587","0.8504064679145813","0.8504064679145813","0.8504064679145813"
"4612","0.842276394367218","0.842276394367218","0.842276394367218"
"4637","0.8764227628707886","0.8764227628707886","0.8764227628707886"
"4662","0.8910568952560425","0.8910568952560425","0.8910568952560425"
"4687","0.8487804532051086","0.8487804532051086","0.8487804532051086"
"4712","0.8780487775802612","0.8780487775802612","0.8780487775802612"
"4737","0.8536584973335266","0.8536584973335266","0.8536584973335266"
"4762","0.917073130607605","0.917073130607605","0.917073130607605"
"4787","0.8910568952560425","0.8910568952560425","0.8910568952560425"
"4812","0.8813008069992065","0.8813008069992065","0.8813008069992065"
"4837","0.869918704032898","0.869918704032898","0.869918704032898"
"4862","0.8796747922897339","0.8796747922897339","0.8796747922897339"
"4887","0.9138211011886597","0.9138211011886597","0.9138211011886597"
"4912","0.9186991453170776","0.9186991453170776","0.9186991453170776"
"4937","0.9186991453170776","0.9186991453170776","0.9186991453170776"
"4962","0.9186991453170776","0.9186991453170776","0.9186991453170776"
"4987","0.9105690717697144","0.9105690717697144","0.9105690717697144"
"5012","0.934959352016449","0.934959352016449","0.934959352016449"
"5037","0.9008129835128784","0.9008129835128784","0.9008129835128784"
"5062","0.9252032041549683","0.9252032041549683","0.9252032041549683"
"5087","0.934959352016449","0.934959352016449","0.934959352016449"
"5112","0.9317073225975037","0.9317073225975037","0.9317073225975037"
"5137","0.9252032041549683","0.9252032041549683","0.9252032041549683"
"5162","0.9284552335739136","0.9284552335739136","0.9284552335739136"
"5187","0.9414634108543396","0.9414634108543396","0.9414634108543396"
"5212","0.9333333373069763","0.9333333373069763","0.9333333373069763"
"5237","0.9447154402732849","0.9447154402732849","0.9447154402732849"
"5262","0.9235771894454956","0.9235771894454956","0.9235771894454956"
"5287","0.9203251600265503","0.9203251600265503","0.9203251600265503"
"5312","0.9544715285301208","0.9544715285301208","0.9544715285301208"
"5337","0.9463414549827576","0.9463414549827576","0.9463414549827576"
"5362","0.9577235579490662","0.9577235579490662","0.9577235579490662"
"5387","0.917073130607605","0.917073130607605","0.917073130607605"
"5412","0.9495934844017029","0.9495934844017029","0.9495934844017029"
"5437","0.9479674696922302","0.9479674696922302","0.9479674696922302"
"5462","0.9430894255638123","0.9430894255638123","0.9430894255638123"
"5487","0.9512194991111755","0.9512194991111755","0.9512194991111755"
"5512","0.9447154402732849","0.9447154402732849","0.9447154402732849"
"5537","0.934959352016449","0.934959352016449","0.934959352016449"
"5562","0.9512194991111755","0.9512194991111755","0.9512194991111755"
"5587","0.9560975432395935","0.9560975432395935","0.9560975432395935"
"5612","0.9398373961448669","0.9398373961448669","0.9398373961448669"
"5637","0.9268292188644409","0.9268292188644409","0.9268292188644409"
"5662","0.9430894255638123","0.9430894255638123","0.9430894255638123"
"5687","0.9479674696922302","0.9479674696922302","0.9479674696922302"
"5712","0.934959352016449","0.934959352016449","0.934959352016449"
"5737","0.921951174736023","0.921951174736023","0.921951174736023"
"5762","0.9430894255638123","0.9430894255638123","0.9430894255638123"
"5787","0.9447154402732849","0.9447154402732849","0.9447154402732849"
"5812","0.934959352016449","0.934959352016449","0.934959352016449"
"5837","0.9495934844017029","0.9495934844017029","0.9495934844017029"
"5862","0.9268292188644409","0.9268292188644409","0.9268292188644409"
"5887","0.9186991453170776","0.9186991453170776","0.9186991453170776"
"5912","0.9447154402732849","0.9447154402732849","0.9447154402732849"
"5937","0.9333333373069763","0.9333333373069763","0.9333333373069763"
"5962","0.934959352016449","0.934959352016449","0.934959352016449"
"5987","0.9203251600265503","0.9203251600265503","0.9203251600265503"
"6012","0.9284552335739136","0.9284552335739136","0.9284552335739136"
"6037","0.9512194991111755","0.9512194991111755","0.9512194991111755"
"6062","0.9154471158981323","0.9154471158981323","0.9154471158981323"
"6087","0.9235771894454956","0.9235771894454956","0.9235771894454956"
"6112","0.9089430570602417","0.9089430570602417","0.9089430570602417"
"6137","0.9317073225975037","0.9317073225975037","0.9317073225975037"
"6162","0.9463414549827576","0.9463414549827576","0.9463414549827576"
"6187","0.9203251600265503","0.9203251600265503","0.9203251600265503"
"6212","0.8959349393844604","0.8959349393844604","0.8959349393844604"
"6237","0.9040650129318237","0.9040650129318237","0.9040650129318237"
"6262","0.9186991453170776","0.9186991453170776","0.9186991453170776"
"6287","0.9154471158981323","0.9154471158981323","0.9154471158981323"
"6312","0.8926829099655151","0.8926829099655151","0.8926829099655151"
"6337","0.9186991453170776","0.9186991453170776","0.9186991453170776"
"6362","0.9024389982223511","0.9024389982223511","0.9024389982223511"
"6387","0.9203251600265503","0.9203251600265503","0.9203251600265503"
"6412","0.917073130607605","0.917073130607605","0.917073130607605"
"6437","0.9008129835128784","0.9008129835128784","0.9008129835128784"
"6462","0.9008129835128784","0.9008129835128784","0.9008129835128784"
"6487","0.921951174736023","0.921951174736023","0.921951174736023"
"6512","0.9105690717697144","0.9105690717697144","0.9105690717697144"
"6537","0.9268292188644409","0.9268292188644409","0.9268292188644409"
"6562","0.9398373961448669","0.9398373961448669","0.9398373961448669"
"6587","0.9235771894454956","0.9235771894454956","0.9235771894454956"
"6612","0.9365853667259216","0.9365853667259216","0.9365853667259216"
"6637","0.9138211011886597","0.9138211011886597","0.9138211011886597"
"6662","0.9317073225975037","0.9317073225975037","0.9317073225975037"
"6687","0.921951174736023","0.921951174736023","0.921951174736023"
"6712","0.9333333373069763","0.9333333373069763","0.9333333373069763"
"6737","0.9333333373069763","0.9333333373069763","0.9333333373069763"
"6762","0.9203251600265503","0.9203251600265503","0.9203251600265503"
"6787","0.9235771894454956","0.9235771894454956","0.9235771894454956"
"6812","0.930081307888031","0.930081307888031","0.930081307888031"
"6837","0.9235771894454956","0.9235771894454956","0.9235771894454956"
"6862","0.907317042350769","0.907317042350769","0.907317042350769"
"6887","0.9105690717697144","0.9105690717697144","0.9105690717697144"
"6912","0.9024389982223511","0.9024389982223511","0.9024389982223511"
"6937","0.921951174736023","0.921951174736023","0.921951174736023"
"6962","0.9317073225975037","0.9317073225975037","0.9317073225975037"
"6987","0.9268292188644409","0.9268292188644409","0.9268292188644409"
"7012","0.9268292188644409","0.9268292188644409","0.9268292188644409"
"7037","0.9398373961448669","0.9398373961448669","0.9398373961448669"
"7062","0.9203251600265503","0.9203251600265503","0.9203251600265503"
"7087","0.9203251600265503","0.9203251600265503","0.9203251600265503"
"7112","0.9252032041549683","0.9252032041549683","0.9252032041549683"
"7137","0.9268292188644409","0.9268292188644409","0.9268292188644409"
"7162","0.9089430570602417","0.9089430570602417","0.9089430570602417"
"7187","0.9040650129318237","0.9040650129318237","0.9040650129318237"
"7212","0.9252032041549683","0.9252032041549683","0.9252032041549683"
"7237","0.907317042350769","0.907317042350769","0.907317042350769"
"7262","0.9154471158981323","0.9154471158981323","0.9154471158981323"
"7287","0.8975609540939331","0.8975609540939331","0.8975609540939331"
"7312","0.8943089246749878","0.8943089246749878","0.8943089246749878"
"7337","0.934959352016449","0.934959352016449","0.934959352016449"
"7362","0.9154471158981323","0.9154471158981323","0.9154471158981323"
"7387","0.9479674696922302","0.9479674696922302","0.9479674696922302"
"7412","0.9154471158981323","0.9154471158981323","0.9154471158981323"
"7437","0.9235771894454956","0.9235771894454956","0.9235771894454956"
"7462","0.9024389982223511","0.9024389982223511","0.9024389982223511"
"7487","0.8910568952560425","0.8910568952560425","0.8910568952560425"
"7512","0.9040650129318237","0.9040650129318237","0.9040650129318237"
"7537","0.9024389982223511","0.9024389982223511","0.9024389982223511"
"7562","0.9252032041549683","0.9252032041549683","0.9252032041549683"
"7587","0.907317042350769","0.907317042350769","0.907317042350769"
"7612","0.907317042350769","0.907317042350769","0.907317042350769"
"7637","0.8926829099655151","0.8926829099655151","0.8926829099655151"
"7662","0.9089430570602417","0.9089430570602417","0.9089430570602417"
"7687","0.8731707334518433","0.8731707334518433","0.8731707334518433"
"7712","0.8682926893234253","0.8682926893234253","0.8682926893234253"
"7737","0.8926829099655151","0.8926829099655151","0.8926829099655151"
"7762","0.8910568952560425","0.8910568952560425","0.8910568952560425"
"7787","0.8845528364181519","0.8845528364181519","0.8845528364181519"
"7812","0.8959349393844604","0.8959349393844604","0.8959349393844604"
"7837","0.8796747922897339","0.8796747922897339","0.8796747922897339"
"7862","0.9154471158981323","0.9154471158981323","0.9154471158981323"
"7887","0.907317042350769","0.907317042350769","0.907317042350769"
"7912","0.9154471158981323","0.9154471158981323","0.9154471158981323"
"7937","0.9056910276412964","0.9056910276412964","0.9056910276412964"
"7962","0.912195086479187","0.912195086479187","0.912195086479187"
"7987","0.8894308805465698","0.8894308805465698","0.8894308805465698"
"8012","0.907317042350769","0.907317042350769","0.907317042350769"
"8037","0.8910568952560425","0.8910568952560425","0.8910568952560425"
"8062","0.9056910276412964","0.9056910276412964","0.9056910276412964"
"8087","0.9008129835128784","0.9008129835128784","0.9008129835128784"
"8112","0.8991869688034058","0.8991869688034058","0.8991869688034058"
"8137","0.9382113814353943","0.9382113814353943","0.9382113814353943"
"8162","0.9105690717697144","0.9105690717697144","0.9105690717697144"
"8187","0.907317042350769","0.907317042350769","0.907317042350769"
"8212","0.8959349393844604","0.8959349393844604","0.8959349393844604"
"8237","0.9235771894454956","0.9235771894454956","0.9235771894454956"
"8262","0.8910568952560425","0.8910568952560425","0.8910568952560425"
"8287","0.9186991453170776","0.9186991453170776","0.9186991453170776"
"8312","0.9235771894454956","0.9235771894454956","0.9235771894454956"
"8337","0.921951174736023","0.921951174736023","0.921951174736023"
"8362","0.9138211011886597","0.9138211011886597","0.9138211011886597"
"8387","0.9154471158981323","0.9154471158981323","0.9154471158981323"
"8412","0.9056910276412964","0.9056910276412964","0.9056910276412964"
"8437","0.9089430570602417","0.9089430570602417","0.9089430570602417"
"8462","0.934959352016449","0.934959352016449","0.934959352016449"
"8487","0.9284552335739136","0.9284552335739136","0.9284552335739136"
"8512","0.9317073225975037","0.9317073225975037","0.9317073225975037"
"8537","0.9040650129318237","0.9040650129318237","0.9040650129318237"
"8562","0.9203251600265503","0.9203251600265503","0.9203251600265503"
"8587","0.8991869688034058","0.8991869688034058","0.8991869688034058"
"8612","0.9203251600265503","0.9203251600265503","0.9203251600265503"
"8637","0.9105690717697144","0.9105690717697144","0.9105690717697144"
"8662","0.921951174736023","0.921951174736023","0.921951174736023"
"8687","0.9154471158981323","0.9154471158981323","0.9154471158981323"
"8712","0.8845528364181519","0.8845528364181519","0.8845528364181519"
"8737","0.9089430570602417","0.9089430570602417","0.9089430570602417"
"8762","0.8943089246749878","0.8943089246749878","0.8943089246749878"
"8787","0.9008129835128784","0.9008129835128784","0.9008129835128784"
"8812","0.8894308805465698","0.8894308805465698","0.8894308805465698"
"8837","0.921951174736023","0.921951174736023","0.921951174736023"
"8862","0.907317042350769","0.907317042350769","0.907317042350769"
