duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.0,-0.37522633743940825,0.0183546690244258,-0.09336091926216594,-1.4235016792052613,2.535841466294355,0.10551488249448897,-2.0752269595625004,0.9172532613208685,-0.07525407365846695,0.015061965262379656,0.10478079210769671,-2.0674841087379003,6.140788657855924,-6.828058956639438,3.3129475954896157,-0.5916054191462071,0.05020713472359384,-0.5169298844026069,9.712859414955638,-37.37674037645168,83.24607039590582,-108.26224131993314,73.93584565441957,-20.27937183322867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.3863306982518085,0.18045558364114536,0.775226575596945,-2.7047728887770752,4.481187018233673,-4.577001437284695,2.9701977118549148,-0.8959911955787766,0.014318002077002663,0.19634573393498356,-0.4479049086575936,1.885244249847634,-3.5519795056660355,2.736073913962052,-0.4998667626923579,-0.1960927873682379,0.5125436031448768,0.12787802704321494,-1.8074480631472563,10.237583526580334,-25.47402917900897,31.04547805410365,-17.979296139982413,3.923915068736688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.1544209944527564,0.27264524152944153,0.020834017412896477,0.3248468971104791,-0.8450543217549519,0.3946108700832805,0.3321358342232158,-0.24087859627909766,0.1364025577863303,0.12056622295502334,-0.5309694277051478,1.0837838654228584,-0.4043443608667534,-1.7252168025669217,2.4118668162738204,-0.944927266599651,0.5922386394120775,0.15604747820208278,1.8921001834561004,-10.67562648652909,26.153533059460656,-32.893786712681134,20.811634004676623,-5.270636209826621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1073601965060124,0.22007764817806155,-0.6002974990241972,2.2767694606704856,-5.309711635411193,7.130719171816129,-4.943497439031778,1.3544699078498432,0.14698963385970437,-0.05285008143867223,-0.30707357375937916,2.1184800061857043,-5.22832252345028,6.954960714603151,-5.06961843292164,1.549292774813519,0.7688281328627165,0.041385346512980634,1.4643199109497753,-8.366718080770942,21.111160134320958,-28.016390225397828,19.120083597483312,-5.276669178031189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2373933701950333,0.05295083709035602,0.6102069374790147,-3.951849419661104,9.039795644108812,-9.6217620781251,4.8308347400920635,-0.9078514171835586,0.11060061895557308,-0.09213260592447774,0.8155310016868308,-6.304290059909369,20.770738164174688,-31.92730761890437,23.218747710121054,-6.498670902028686,0.8464828758365149,0.14766526279596023,-1.4948979743864428,6.1810289079276775,-12.532849537941443,13.2446741660625,-6.906018328293609,1.3846266870642212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2909482933156118,0.08049519079807063,-0.14175891295729173,1.2184005552430077,-4.134811186126031,6.883689135346109,-5.567425607038095,1.7342357930692527,0.09305149818373294,-0.07819927822972836,0.3602938035284316,-1.8131919355016122,4.817720402180802,-6.575901667615434,4.379781921356053,-1.1302114267581187,0.8732384099915999,0.032308195819759945,0.7850388052397691,-6.043379163459403,19.26192099188831,-30.248459876078194,23.014437852306454,-6.772426443690473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.36354787694032564,0.03325123401487078,0.19736968708969554,-2.073101292896818,7.242076422460657,-11.533888289948289,8.652084311913402,-2.485037852049476,0.05258278166914252,-0.018275311685635325,-0.5626893179420392,4.063661260737417,-11.133073965116601,15.041010783711352,-10.087656545649734,2.6836022266574155,0.9034330326148282,0.052880141677792564,-1.253054119793427,7.304045035019107,-18.543564031890963,23.81108199130187,-15.222863201244538,3.8640795033002138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.3978625446655935,-0.012505669225298208,0.9345283194180349,-5.680655237496913,15.417036202536607,-21.06945738765636,14.181332400282823,-3.7374666055753867,0.03858675384685989,-0.04600768867965011,0.21665810029054866,-1.9466061348824348,8.031643497115928,-14.876549488190603,12.658995895627422,-4.0451153010003615,0.9162649819986364,0.04610950927491608,-0.3016787407422981,0.8467998094076868,-0.8230994985325021,-0.16832748857940383,0.7320319926109614,-0.3183255662324313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4305604120490203,0.08070051245849341,-0.6158075693235134,2.6496758070331756,-6.384936207061265,7.765071513948771,-5.075524327375619,1.4022068423983962,0.032066440904173,-0.029795134952324758,0.039340632465388235,0.37837198381872816,-0.5888886086302552,-2.0738676675319803,4.062721431506894,-1.8088588553091753,0.9294702367825961,0.07081156988623494,-1.3390685799659283,5.6515208036517866,-5.6005199782509445,-7.310243043672058,15.319009086902042,-6.808764882084187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.24224302415335086,-0.5883021677154194,-0.5619698880299736,2.193548734983146,-5.750042761233793,8.463574601289725,-5.919911339592843,1.6072544619840108,0.01514992782729436,0.24518993996661842,0.8512035715412801,-0.9406776637067525,-0.01857262049607502,-0.07731778393676614,0.5253114382871031,-0.2618838502344611,0.9119286313006834,0.07522144843063136,-0.9322358395183478,6.232652852013212,-25.131139000670263,46.96905752724398,-40.49972031796135,13.056299023858658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.3146583160778578,-0.0728944118604756,0.07300265239704908,4.791967331066827,-15.740405146038022,22.680978836097058,-15.725315006605083,4.262306896896344,0.33932387100931033,-0.10265097910286645,1.2453052444149697,-8.334672080092208,20.625783877851884,-24.418544686704927,14.211190640375913,-3.3006457594415446,0.6752343200515926,-0.2110745112936228,-3.506157868569389,19.447714295243053,-50.23456868016415,69.76936122216391,-48.48959735659522,13.119834234781077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.03915336861126479,0.3367954857919698,0.5936899420071402,-3.9756636489532973,11.717207970373424,-17.940695998814597,13.537194435320007,-3.980273928356572,0.2646320811388487,-0.02884377488524237,-0.009546685965746418,0.6478616805943267,-0.8071500355412204,-1.2589521225629101,2.350945706870358,-0.9330945805172436,0.5739346629691041,0.061699933138954166,0.11082755219416651,3.1208685931084266,-11.316980576391114,15.366222200431727,-9.126665246429075,1.9509206777105716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.2506407850140019,0.15760798910431414,-0.1213693057559311,0.8069698800053444,-2.049952904884475,2.082695315711509,-0.7597006602105835,0.010208947778712165,0.22477373327301486,-0.05694445848258957,-0.2183798681060994,2.413313439228063,-8.45848015951861,13.38033088380703,-9.873325823582492,2.76807851409632,0.7427551691552143,0.2214985794860731,-0.9614325294475776,4.149702921848767,-9.134587300997827,9.98022554382095,-5.000519110368545,0.8315215312327756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
